0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
4/11/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/12/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/13/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/16/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/17/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/18/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/19/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/20/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/23/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/24/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/25/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/26/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/27/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
4/30/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/1/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/2/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/3/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/4/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/7/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/8/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/9/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/10/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/11/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/14/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/15/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/16/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/17/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/18/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/21/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/22/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/23/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/24/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/25/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/29/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/30/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
5/31/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/1/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/4/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/5/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/6/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/7/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/8/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/11/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/12/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/13/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/14/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/15/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/18/12,6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22
6/19/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22,6/15/22
6/20/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22,6/15/22
6/21/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22,6/15/22
6/22/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22,6/15/22
6/25/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22,6/15/22
6/26/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22,6/15/22
6/27/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22,6/15/22
6/28/12,9/19/12,12/19/12,3/20/13,6/19/13,9/18/13,12/18/13,3/19/14,6/18/14,9/17/14,12/17/14,3/18/15,6/17/15,9/16/15,12/16/15,3/16/16,6/15/16,9/21/16,12/21/16,3/15/17,6/21/17,9/20/17,12/20/17,3/21/18,6/20/18,9/19/18,12/19/18,3/20/19,6/19/19,9/18/19,12/18/19,3/18/20,6/17/20,9/16/20,12/16/20,3/17/21,6/16/21,9/15/21,12/15/21,3/16/22,6/15/22
